RepaymentID,DateKey,AccountID,BranchID,ProductCode,EMIAmount,OutstandingBalance
REP0129582,20250903,ACC0011459,BR0191,PL001,33497,799959
REP0129583,20241109,ACC0006218,BR0003,BL001,47856,4706984
REP0129584,20230327,ACC0019894,BR0383,VL001,48480,836973
REP0129585,20250126,ACC0084381,BR0091,BL001,3523,187839
REP0129586,20240915,ACC0003747,BR0179,VL001,16717,2976347
REP0129587,20240116,ACC0097950,BR0201,PL001,43806,4402316
REP0129588,20230823,ACC0055785,BR0078,PL001,13471,903822
REP0129589,20231103,ACC0002425,BR0223,HL001,14210,979036
REP0129590,20231014,ACC0079617,BR0316,BL001,3963,2242486
REP0129591,20231011,ACC0030905,BR0064,PL001,15158,1482423
REP0129592,20250504,ACC0023602,BR0181,VL001,19478,4488157
REP0129593,20240213,ACC0080596,BR0110,BL001,22145,4196587
REP0129594,20230419,ACC0005848,BR0140,EL001,20738,4954258
REP0129595,20230624,ACC0037082,BR0198,EL001,29006,371735
REP0129596,20230923,ACC0029770,BR0464,BL001,43404,3181273
REP0129597,20250806,ACC0061863,BR0404,EL001,31880,786017
REP0129598,20231228,ACC0075628,BR0377,EL001,7004,2584937
REP0129599,20250115,ACC0072402,BR0058,EL001,15161,1342452
REP0129600,20250517,ACC0003524,BR0196,VL001,16024,1292158
REP0129601,20230729,ACC0067180,BR0385,VL001,24767,845181
REP0129602,20240927,ACC0065330,BR0202,PL001,4091,615898
REP0129603,20250316,ACC0021800,BR0001,BL001,13239,299007
REP0129604,20251130,ACC0055154,BR0285,HL001,24300,4987355
REP0129605,20250424,ACC0070052,BR0138,PL001,27739,1100152
REP0129606,20251101,ACC0064686,BR0344,BL001,26197,2887029
REP0129607,20231127,ACC0072157,BR0183,HL001,23524,471704
REP0129608,20241226,ACC0074385,BR0316,PL001,30039,3539420
REP0129609,20250808,ACC0000475,BR0249,EL001,22492,1871540
REP0129610,20250718,ACC0020045,BR0011,PL001,49622,4899149
REP0129611,20241210,ACC0031183,BR0089,EL001,7497,1138568
REP0129612,20230806,ACC0032142,BR0179,PL001,5463,3645189
REP0129613,20230107,ACC0084093,BR0291,HL001,43985,3208142
REP0129614,20230823,ACC0006070,BR0183,BL001,14225,3103208
REP0129615,20241102,ACC0036972,BR0486,HL001,42974,1322690
REP0129616,20240717,ACC0005592,BR0016,PL001,38056,3727274
REP0129617,20240501,ACC0082727,BR0427,HL001,44220,123713
REP0129618,20230418,ACC0037485,BR0426,HL001,9446,2790706
REP0129619,20230521,ACC0016497,BR0015,VL001,19621,3556701
REP0129620,20250703,ACC0079657,BR0334,HL001,32249,1600852
REP0129621,20230920,ACC0035421,BR0213,BL001,48619,4025543
REP0129622,20241107,ACC0055577,BR0458,HL001,3997,3205391
REP0129623,20240210,ACC0031045,BR0443,HL001,9948,4938284
REP0129624,20230310,ACC0028315,BR0400,BL001,39199,4585058
REP0129625,20250613,ACC0006512,BR0194,HL001,30144,4109186
REP0129626,20230305,ACC0061802,BR0482,VL001,20868,3008954
REP0129627,20230807,ACC0035715,BR0471,EL001,36914,4827393
REP0129628,20250603,ACC0077912,BR0267,PL001,40545,4041401
REP0129629,20240403,ACC0042182,BR0150,VL001,45904,2928735
REP0129630,20231021,ACC0067846,BR0336,PL001,17124,1219077
REP0129631,20241206,ACC0006884,BR0199,PL001,29601,3746996
REP0129632,20250821,ACC0044653,BR0332,PL001,45722,164735
REP0129633,20250414,ACC0066843,BR0450,VL001,34036,937090
REP0129634,20240918,ACC0030319,BR0160,PL001,48257,55008
REP0129635,20241017,ACC0021250,BR0200,HL001,30787,2000294
REP0129636,20240118,ACC0023863,BR0033,VL001,6904,2809816
REP0129637,20240731,ACC0098212,BR0474,HL001,29164,4238546
REP0129638,20230303,ACC0058994,BR0012,EL001,48185,302061
REP0129639,20241213,ACC0082275,BR0226,PL001,12956,3883749
REP0129640,20251229,ACC0068847,BR0081,EL001,19064,1122805
REP0129641,20240316,ACC0082959,BR0439,PL001,26159,2359372
REP0129642,20250425,ACC0048221,BR0095,VL001,37677,2633277
REP0129643,20250606,ACC0047102,BR0003,BL001,47517,3307003
REP0129644,20230727,ACC0079349,BR0021,BL001,3404,137586
REP0129645,20240510,ACC0034174,BR0155,BL001,27379,3190393
REP0129646,20230327,ACC0023293,BR0201,HL001,5998,198555
REP0129647,20231112,ACC0060286,BR0381,HL001,4491,481315
REP0129648,20240314,ACC0033524,BR0298,PL001,33314,4605783
REP0129649,20240907,ACC0070233,BR0221,EL001,15914,3202853
REP0129650,20241122,ACC0088501,BR0102,PL001,44893,3180372
REP0129651,20240413,ACC0063672,BR0275,HL001,13967,3545064
REP0129652,20231003,ACC0001786,BR0164,PL001,4748,1863209
REP0129653,20240518,ACC0013135,BR0199,EL001,24984,689118
REP0129654,20251120,ACC0022124,BR0494,PL001,41511,4673665
REP0129655,20240707,ACC0064264,BR0286,PL001,45138,2806420
REP0129656,20240507,ACC0092238,BR0347,VL001,19405,190087
REP0129657,20230802,ACC0005031,BR0366,HL001,7415,3870557
REP0129658,20240809,ACC0042673,BR0093,BL001,20669,4839345
REP0129659,20251218,ACC0067547,BR0325,EL001,18548,3973735
REP0129660,20240806,ACC0044937,BR0315,HL001,8528,3667097
REP0129661,20250812,ACC0052088,BR0317,BL001,29641,4670385
REP0129662,20231128,ACC0023988,BR0365,HL001,14637,2890865
REP0129663,20241118,ACC0079947,BR0123,PL001,9144,879248
REP0129664,20250331,ACC0008478,BR0031,HL001,21135,2432594
REP0129665,20241010,ACC0007423,BR0094,PL001,3864,2593721
REP0129666,20230827,ACC0096112,BR0191,BL001,18167,1579466
REP0129667,20250910,ACC0034606,BR0468,HL001,19697,4882318
REP0129668,20250312,ACC0036451,BR0432,EL001,20975,1866216
REP0129669,20241122,ACC0088879,BR0213,HL001,44606,757199
REP0129670,20230324,ACC0054460,BR0052,HL001,46486,1906008
REP0129671,20250327,ACC0082313,BR0048,PL001,45006,174141
REP0129672,20230725,ACC0091824,BR0079,EL001,18695,330066
REP0129673,20250104,ACC0083917,BR0148,PL001,34977,527124
REP0129674,20251226,ACC0011562,BR0250,HL001,43574,4392197
REP0129675,20250401,ACC0052871,BR0231,BL001,32546,4195269
REP0129676,20240926,ACC0040954,BR0482,VL001,39867,2326666
REP0129677,20230808,ACC0053745,BR0269,VL001,16053,3580292
REP0129678,20241022,ACC0002058,BR0048,VL001,37981,1209958
REP0129679,20251208,ACC0095212,BR0224,HL001,18621,3763457
REP0129680,20240707,ACC0004877,BR0437,EL001,24454,3093975
REP0129681,20240415,ACC0059503,BR0317,BL001,9725,406071
REP0129682,20251204,ACC0026313,BR0384,PL001,44110,564735
REP0129683,20250103,ACC0089127,BR0075,HL001,16942,699815
REP0129684,20250626,ACC0044275,BR0197,HL001,39243,688641
REP0129685,20250114,ACC0034546,BR0285,HL001,40074,1691386
REP0129686,20231013,ACC0039448,BR0075,EL001,42419,2949692
REP0129687,20230526,ACC0099991,BR0344,PL001,19096,4493478
REP0129688,20251114,ACC0045766,BR0498,EL001,46887,129426
REP0129689,20240218,ACC0096616,BR0333,EL001,17483,4614633
REP0129690,20240820,ACC0005334,BR0190,VL001,46794,3974329
REP0129691,20230930,ACC0036136,BR0238,VL001,25179,1261677
REP0129692,20240403,ACC0011096,BR0106,HL001,39818,2092995
REP0129693,20250620,ACC0066485,BR0368,PL001,43654,4813864
REP0129694,20230518,ACC0058752,BR0275,EL001,15004,4612267
REP0129695,20250324,ACC0006864,BR0270,BL001,19649,3208042
REP0129696,20240408,ACC0035840,BR0191,BL001,6284,2653294
REP0129697,20240612,ACC0073583,BR0150,HL001,40082,4805014
REP0129698,20230118,ACC0030503,BR0073,BL001,6561,1900107
REP0129699,20250820,ACC0098289,BR0103,EL001,48255,1976817
REP0129700,20250726,ACC0066729,BR0380,HL001,20655,4204827
REP0129701,20250210,ACC0089363,BR0402,VL001,42109,2447661
REP0129702,20230803,ACC0016505,BR0145,BL001,26962,1690352
REP0129703,20230324,ACC0040492,BR0479,HL001,30881,1978101
REP0129704,20250324,ACC0090233,BR0275,HL001,20052,2357708
REP0129705,20250331,ACC0011898,BR0100,HL001,22049,2161906
REP0129706,20250410,ACC0065884,BR0260,EL001,26509,4370028
REP0129707,20240207,ACC0069178,BR0402,VL001,3602,699996
REP0129708,20230721,ACC0097304,BR0052,EL001,45689,338604
REP0129709,20230420,ACC0061604,BR0436,HL001,39256,4725028
REP0129710,20250730,ACC0077061,BR0394,BL001,9572,2185505
REP0129711,20231213,ACC0023348,BR0486,VL001,4900,2110897
REP0129712,20240424,ACC0021934,BR0303,HL001,6942,4504870
REP0129713,20230923,ACC0079364,BR0400,EL001,45628,2285171
REP0129714,20230818,ACC0037196,BR0117,VL001,36168,264227
REP0129715,20240312,ACC0073215,BR0411,HL001,20633,4906755
REP0129716,20250528,ACC0082383,BR0098,PL001,32835,1714169
REP0129717,20240714,ACC0059030,BR0281,EL001,43712,1024928
REP0129718,20240109,ACC0041527,BR0145,EL001,4002,743440
REP0129719,20231207,ACC0062540,BR0037,EL001,12870,4567189
REP0129720,20250609,ACC0011837,BR0387,PL001,26641,2256084
REP0129721,20230829,ACC0092705,BR0457,VL001,47205,4839487
REP0129722,20250902,ACC0038080,BR0370,VL001,14757,3465300
REP0129723,20230101,ACC0097268,BR0410,BL001,5288,602300
REP0129724,20230525,ACC0026738,BR0242,EL001,42477,2572100
REP0129725,20251213,ACC0013655,BR0203,BL001,19373,4115999
REP0129726,20250702,ACC0058292,BR0024,HL001,4101,3308526
REP0129727,20250802,ACC0009139,BR0288,PL001,44252,2214698
REP0129728,20230723,ACC0017870,BR0125,BL001,1879,1603789
REP0129729,20231225,ACC0022957,BR0329,PL001,6778,2404712
REP0129730,20240105,ACC0065861,BR0103,HL001,42864,3902200
REP0129731,20230705,ACC0085780,BR0013,EL001,45004,1552639
REP0129732,20250107,ACC0052278,BR0414,EL001,39935,655976
REP0129733,20240126,ACC0012294,BR0013,HL001,18287,1685593
REP0129734,20240822,ACC0095777,BR0174,PL001,5308,935005
REP0129735,20230326,ACC0051488,BR0482,PL001,28705,2813153
REP0129736,20250630,ACC0017185,BR0189,EL001,11052,2243782
REP0129737,20230314,ACC0055156,BR0062,HL001,37823,2681006
REP0129738,20231101,ACC0073530,BR0374,EL001,10512,2338433
REP0129739,20230108,ACC0092779,BR0064,HL001,29835,1969575
REP0129740,20230401,ACC0042169,BR0227,VL001,4094,1905715
REP0129741,20240601,ACC0092558,BR0428,EL001,37815,467189
REP0129742,20240801,ACC0076803,BR0456,HL001,42353,2560567
REP0129743,20240602,ACC0059853,BR0027,EL001,4992,1558905
REP0129744,20240616,ACC0077465,BR0218,EL001,48055,934571
REP0129745,20250321,ACC0019834,BR0428,BL001,4238,1909616
REP0129746,20241022,ACC0038750,BR0347,PL001,22451,1314915
REP0129747,20231205,ACC0030267,BR0482,BL001,2133,634273
REP0129748,20230830,ACC0035504,BR0290,PL001,43092,3663585
REP0129749,20240902,ACC0055560,BR0054,PL001,21673,2443031
REP0129750,20241112,ACC0016050,BR0417,VL001,31391,3607151
REP0129751,20231220,ACC0076666,BR0188,BL001,32430,1692487
REP0129752,20230523,ACC0086864,BR0153,VL001,5541,681257
REP0129753,20241010,ACC0032192,BR0394,EL001,16263,2145420
REP0129754,20231121,ACC0025148,BR0336,BL001,3987,2841702
REP0129755,20240115,ACC0081983,BR0488,BL001,32463,4386683
REP0129756,20250110,ACC0006675,BR0029,EL001,37286,3755260
REP0129757,20240502,ACC0044745,BR0157,HL001,31295,1925945
REP0129758,20230719,ACC0094347,BR0257,VL001,40042,1409414
REP0129759,20250524,ACC0038127,BR0326,BL001,36373,3312992
REP0129760,20230829,ACC0087138,BR0070,BL001,27784,4039326
REP0129761,20250903,ACC0006193,BR0445,HL001,32193,91179
REP0129762,20231108,ACC0096512,BR0188,PL001,48868,2845902
REP0129763,20250517,ACC0054105,BR0079,EL001,25582,1818634
REP0129764,20230319,ACC0019783,BR0006,PL001,38460,4109702
REP0129765,20251209,ACC0098302,BR0130,HL001,22087,2280676
REP0129766,20230824,ACC0012908,BR0044,VL001,15694,700448
REP0129767,20231128,ACC0048720,BR0263,BL001,18760,1848115
REP0129768,20230324,ACC0084464,BR0370,HL001,42512,3471899
REP0129769,20250208,ACC0073674,BR0354,HL001,39542,2015376
REP0129770,20240405,ACC0012583,BR0176,BL001,20036,585297
REP0129771,20241115,ACC0020152,BR0304,EL001,48751,2953154
REP0129772,20230909,ACC0081024,BR0028,HL001,10472,4700711
REP0129773,20250109,ACC0065674,BR0035,EL001,17992,709276
REP0129774,20241113,ACC0015856,BR0336,VL001,48526,4527923
REP0129775,20241104,ACC0083224,BR0184,PL001,10759,1298051
REP0129776,20241014,ACC0000695,BR0369,PL001,17754,1978066
REP0129777,20241204,ACC0003408,BR0030,VL001,26893,2689820
REP0129778,20231003,ACC0065559,BR0190,VL001,48384,4547646
REP0129779,20240708,ACC0049610,BR0180,EL001,12996,1125158
REP0129780,20240604,ACC0089331,BR0175,EL001,17321,4317071
REP0129781,20240605,ACC0039771,BR0484,BL001,4078,3003009
REP0129782,20230219,ACC0016717,BR0399,BL001,5696,4710845
REP0129783,20250828,ACC0063506,BR0394,PL001,39231,3744655
REP0129784,20240904,ACC0007735,BR0306,EL001,29723,1553952
REP0129785,20240306,ACC0071235,BR0005,HL001,16829,2352032
REP0129786,20240808,ACC0069631,BR0279,VL001,10259,4237069
REP0129787,20250126,ACC0085096,BR0425,BL001,1513,1138580
REP0129788,20250426,ACC0023661,BR0300,VL001,33610,1450492
REP0129789,20240612,ACC0068685,BR0150,HL001,22354,4875783
REP0129790,20250710,ACC0092807,BR0420,BL001,9651,4222215
REP0129791,20240812,ACC0075880,BR0311,HL001,42688,693591
REP0129792,20240516,ACC0051937,BR0371,HL001,1957,903266
REP0129793,20240928,ACC0014544,BR0191,BL001,39345,3432538
REP0129794,20251227,ACC0015891,BR0194,VL001,10382,671537
REP0129795,20230316,ACC0037510,BR0013,PL001,48725,3116793
REP0129796,20230511,ACC0079655,BR0222,HL001,10637,3789625
REP0129797,20250413,ACC0064914,BR0099,HL001,44079,4471414
REP0129798,20231228,ACC0027691,BR0067,VL001,5663,1828624
REP0129799,20230730,ACC0088385,BR0213,HL001,15341,4368767
REP0129800,20250529,ACC0068260,BR0135,PL001,32461,4679779
REP0129801,20230628,ACC0015858,BR0378,BL001,32999,4596809
REP0129802,20250924,ACC0084279,BR0114,PL001,9020,1985842
REP0129803,20240101,ACC0017046,BR0022,PL001,2155,2007322
REP0129804,20231117,ACC0057515,BR0328,VL001,25884,839144
REP0129805,20250327,ACC0098302,BR0407,BL001,31445,4336799
REP0129806,20240531,ACC0088032,BR0121,HL001,8693,4926183
REP0129807,20240225,ACC0084317,BR0237,BL001,32824,3822085
REP0129808,20240422,ACC0043914,BR0380,EL001,48658,1232515
REP0129809,20230714,ACC0036581,BR0385,BL001,2997,741755
REP0129810,20251015,ACC0008851,BR0217,HL001,48269,971458
REP0129811,20231008,ACC0082988,BR0087,EL001,19547,3620791
REP0129812,20250717,ACC0014091,BR0083,HL001,11780,500051
REP0129813,20240812,ACC0091128,BR0038,PL001,47168,326605
REP0129814,20240531,ACC0086073,BR0131,BL001,17350,1306071
REP0129815,20240102,ACC0044082,BR0396,PL001,34169,1237988
REP0129816,20231017,ACC0001391,BR0164,BL001,41182,4651693
REP0129817,20240901,ACC0061411,BR0121,BL001,46935,1908282
REP0129818,20240628,ACC0048562,BR0289,PL001,7942,1347404
REP0129819,20250811,ACC0010588,BR0438,PL001,20882,3294736
REP0129820,20240328,ACC0024114,BR0443,HL001,19741,2176501
REP0129821,20240717,ACC0077656,BR0424,HL001,29407,3264057
REP0129822,20251119,ACC0060415,BR0048,EL001,37429,4486904
REP0129823,20251112,ACC0097193,BR0351,PL001,47695,1966656
REP0129824,20250222,ACC0089637,BR0322,BL001,4326,3967427
REP0129825,20251221,ACC0044000,BR0143,PL001,13068,2507289
REP0129826,20250712,ACC0083823,BR0283,BL001,30169,844405
REP0129827,20231004,ACC0062264,BR0459,BL001,43917,4544635
REP0129828,20240730,ACC0030078,BR0333,BL001,42702,210260
REP0129829,20231026,ACC0070144,BR0475,PL001,46702,4921881
REP0129830,20240112,ACC0021540,BR0373,BL001,40683,2920749
REP0129831,20250311,ACC0043352,BR0426,HL001,16892,3339075
REP0129832,20250318,ACC0075292,BR0424,PL001,17023,3452468
REP0129833,20240525,ACC0044465,BR0225,HL001,30070,4895695
REP0129834,20231105,ACC0098634,BR0179,PL001,43065,4811823
REP0129835,20240824,ACC0090122,BR0299,VL001,31658,853810
REP0129836,20230604,ACC0020142,BR0033,EL001,29728,1492066
REP0129837,20250806,ACC0047411,BR0074,VL001,23938,1893194
REP0129838,20230514,ACC0088657,BR0248,HL001,28348,2333309
REP0129839,20250416,ACC0098694,BR0142,PL001,16739,3835108
REP0129840,20250304,ACC0087590,BR0136,VL001,26899,2127210
REP0129841,20241102,ACC0027124,BR0077,BL001,48025,2970305
REP0129842,20250428,ACC0004303,BR0197,EL001,8014,1000690
REP0129843,20250721,ACC0002324,BR0329,HL001,39744,1303565
REP0129844,20240306,ACC0085795,BR0075,HL001,11318,1175702
REP0129845,20231207,ACC0023876,BR0356,EL001,26209,3616186
REP0129846,20230428,ACC0097107,BR0001,BL001,5489,4914003
REP0129847,20250820,ACC0096228,BR0422,HL001,2345,1649631
REP0129848,20230723,ACC0089147,BR0010,VL001,6930,556579
REP0129849,20240705,ACC0040098,BR0328,HL001,1186,2813773
REP0129850,20230926,ACC0078772,BR0207,HL001,31833,2771715
REP0129851,20250911,ACC0085148,BR0049,PL001,32721,3477441
REP0129852,20250910,ACC0037977,BR0465,EL001,25073,4002659
REP0129853,20230901,ACC0068354,BR0088,HL001,8240,781538
REP0129854,20231224,ACC0056484,BR0279,HL001,38971,2319416
REP0129855,20250723,ACC0039511,BR0097,VL001,34959,1272138
REP0129856,20230618,ACC0073699,BR0470,VL001,9489,4563943
REP0129857,20230922,ACC0079849,BR0144,VL001,17998,943601
REP0129858,20250328,ACC0084732,BR0410,HL001,15658,4114772
REP0129859,20240520,ACC0045089,BR0373,BL001,19629,4137022
REP0129860,20231227,ACC0019008,BR0423,EL001,37190,1300157
REP0129861,20250105,ACC0011614,BR0303,BL001,19785,565654
REP0129862,20240831,ACC0092659,BR0100,EL001,25408,384000
REP0129863,20240710,ACC0089017,BR0382,BL001,5525,2129575
REP0129864,20231219,ACC0062478,BR0388,BL001,8050,1181437
REP0129865,20240330,ACC0073840,BR0077,EL001,13564,2220022
REP0129866,20250123,ACC0086461,BR0107,PL001,22491,3301693
REP0129867,20250416,ACC0032906,BR0033,PL001,41652,830926
REP0129868,20230602,ACC0086701,BR0028,PL001,5759,3222410
REP0129869,20230813,ACC0038575,BR0357,VL001,2704,1821056
REP0129870,20230501,ACC0088230,BR0450,EL001,17760,4145465
REP0129871,20241111,ACC0088574,BR0406,EL001,3978,952194
REP0129872,20231222,ACC0087788,BR0360,BL001,48986,1753028
REP0129873,20240502,ACC0025744,BR0384,PL001,25127,4594562
REP0129874,20250823,ACC0034769,BR0076,VL001,34800,1232640
REP0129875,20231004,ACC0047431,BR0379,HL001,21739,2578093
REP0129876,20230330,ACC0025666,BR0411,EL001,8711,3361618
REP0129877,20230116,ACC0015703,BR0324,BL001,35589,171021
REP0129878,20231014,ACC0075054,BR0054,EL001,1753,540097
REP0129879,20250504,ACC0029577,BR0470,VL001,13384,2890248
REP0129880,20250325,ACC0014952,BR0478,PL001,2586,2127852
REP0129881,20250106,ACC0038788,BR0461,EL001,6314,1922261
REP0129882,20240919,ACC0019085,BR0236,HL001,47927,4203429
REP0129883,20250225,ACC0042412,BR0082,VL001,6828,2333219
REP0129884,20240907,ACC0057340,BR0375,BL001,42960,4875809
REP0129885,20250814,ACC0033645,BR0296,BL001,38633,1942084
REP0129886,20251227,ACC0077416,BR0335,EL001,30260,2331107
REP0129887,20251129,ACC0045938,BR0111,BL001,5891,3473311
REP0129888,20250814,ACC0096015,BR0114,BL001,4037,2176138
REP0129889,20250802,ACC0035989,BR0410,HL001,34068,4518432
REP0129890,20230918,ACC0051803,BR0340,BL001,15370,1093603
REP0129891,20240108,ACC0049479,BR0379,PL001,49996,310076
REP0129892,20240810,ACC0098074,BR0135,EL001,27703,3885632
REP0129893,20250906,ACC0000681,BR0241,VL001,43302,2044079
REP0129894,20231108,ACC0080375,BR0217,BL001,19973,3813707
REP0129895,20230505,ACC0091050,BR0089,EL001,44959,1559171
REP0129896,20240114,ACC0062387,BR0143,HL001,7393,95912
REP0129897,20250225,ACC0097365,BR0047,EL001,19492,3946317
REP0129898,20251018,ACC0018474,BR0330,VL001,28942,1853521
REP0129899,20231016,ACC0043444,BR0322,EL001,2720,1936873
REP0129900,20230313,ACC0061014,BR0449,VL001,19855,2905549
REP0129901,20230816,ACC0017371,BR0237,PL001,37220,1147473
REP0129902,20251015,ACC0018356,BR0077,PL001,16197,4465982
REP0129903,20230825,ACC0062931,BR0145,BL001,7723,3972663
REP0129904,20230401,ACC0061376,BR0312,PL001,31293,4171756
REP0129905,20250709,ACC0064823,BR0260,HL001,12214,3655144
REP0129906,20250920,ACC0086532,BR0004,EL001,43287,952049
REP0129907,20250514,ACC0072034,BR0172,BL001,21023,993325
REP0129908,20241012,ACC0003472,BR0259,EL001,21229,666309
REP0129909,20250721,ACC0066167,BR0471,HL001,46338,524676
REP0129910,20250407,ACC0095349,BR0242,EL001,25847,3074732
REP0129911,20230612,ACC0079580,BR0285,EL001,30016,3344842
REP0129912,20251019,ACC0093367,BR0258,VL001,21424,3341202
REP0129913,20231106,ACC0060348,BR0360,PL001,13443,4846476
REP0129914,20251220,ACC0047438,BR0498,VL001,22254,604715
REP0129915,20240514,ACC0030395,BR0199,HL001,33317,2570807
REP0129916,20251216,ACC0026253,BR0364,EL001,18343,112495
REP0129917,20230518,ACC0072594,BR0023,BL001,36101,3891513
REP0129918,20250805,ACC0056359,BR0272,HL001,32834,1252100
REP0129919,20250407,ACC0077559,BR0330,BL001,34795,836782
REP0129920,20240427,ACC0017707,BR0140,VL001,1899,3530280
REP0129921,20240302,ACC0000365,BR0289,BL001,5868,3440542
REP0129922,20240409,ACC0014544,BR0417,VL001,36807,3329000
REP0129923,20250213,ACC0058351,BR0130,VL001,4626,2039121
REP0129924,20240229,ACC0087953,BR0185,VL001,26829,472246
REP0129925,20231211,ACC0097619,BR0129,EL001,27667,4223994
REP0129926,20251224,ACC0093397,BR0345,PL001,38694,1274571
REP0129927,20240728,ACC0042919,BR0174,VL001,31891,4639321
REP0129928,20241116,ACC0006498,BR0033,HL001,31302,4939052
REP0129929,20240406,ACC0095546,BR0496,EL001,22747,1082095
REP0129930,20230814,ACC0028026,BR0293,PL001,5378,2250413
REP0129931,20230224,ACC0097889,BR0115,HL001,10528,407588
REP0129932,20240104,ACC0027335,BR0427,EL001,38333,2617271
REP0129933,20240128,ACC0030442,BR0170,VL001,18421,4447505
REP0129934,20241001,ACC0027223,BR0109,PL001,10878,2049778
REP0129935,20231205,ACC0041655,BR0471,BL001,6952,2198799
REP0129936,20250328,ACC0049330,BR0072,VL001,5714,4940694
REP0129937,20240206,ACC0094899,BR0430,VL001,1070,1482904
REP0129938,20230223,ACC0010786,BR0445,HL001,37185,4868692
REP0129939,20250107,ACC0072576,BR0407,PL001,48614,3782138
REP0129940,20230501,ACC0003085,BR0067,PL001,43972,459637
REP0129941,20250603,ACC0053853,BR0493,VL001,49765,4823056
REP0129942,20230324,ACC0037950,BR0089,HL001,12473,2864335
REP0129943,20230525,ACC0044921,BR0291,PL001,31299,1616009
REP0129944,20240803,ACC0090018,BR0041,EL001,45695,4335366
REP0129945,20231207,ACC0033573,BR0377,EL001,43456,582044
REP0129946,20231026,ACC0024260,BR0402,BL001,39640,223165
REP0129947,20231023,ACC0099140,BR0179,HL001,26692,3421451
REP0129948,20250323,ACC0072798,BR0191,VL001,4601,4987491
REP0129949,20230609,ACC0081133,BR0111,HL001,34013,3580869
REP0129950,20230930,ACC0060327,BR0364,HL001,42438,356581
REP0129951,20250707,ACC0036355,BR0405,HL001,30491,3564772
REP0129952,20231231,ACC0073563,BR0243,EL001,19644,2535899
REP0129953,20240529,ACC0084594,BR0152,BL001,30754,4805795
REP0129954,20230625,ACC0033732,BR0307,BL001,3425,3201751
REP0129955,20231011,ACC0011678,BR0177,HL001,15791,760863
REP0129956,20241126,ACC0015092,BR0335,HL001,21748,1367272
REP0129957,20241029,ACC0094861,BR0280,HL001,9984,4433991
REP0129958,20250507,ACC0082660,BR0060,BL001,20424,1813265
REP0129959,20250325,ACC0062942,BR0177,BL001,7211,3830338
REP0129960,20240309,ACC0053237,BR0103,EL001,34281,1633804
REP0129961,20231026,ACC0049730,BR0250,HL001,5283,1695204
REP0129962,20250508,ACC0057014,BR0443,PL001,49689,2094160
REP0129963,20241230,ACC0012791,BR0483,HL001,43692,2879456
REP0129964,20230703,ACC0024804,BR0082,PL001,12408,3093381
REP0129965,20231126,ACC0028044,BR0107,BL001,39763,4744350
REP0129966,20240607,ACC0068316,BR0423,EL001,2524,2319610
REP0129967,20240321,ACC0030418,BR0496,PL001,7610,4285082
REP0129968,20250520,ACC0081868,BR0447,HL001,23272,4641202
REP0129969,20240311,ACC0009742,BR0492,EL001,34547,3120229
REP0129970,20231122,ACC0009136,BR0093,VL001,23408,1418826
REP0129971,20250419,ACC0017937,BR0438,EL001,47641,3322446
REP0129972,20230912,ACC0005845,BR0003,BL001,4957,3213566
REP0129973,20240321,ACC0043103,BR0141,EL001,19223,4478271
REP0129974,20230110,ACC0033977,BR0254,HL001,37168,591989
REP0129975,20230921,ACC0056069,BR0316,HL001,1550,2302912
REP0129976,20230822,ACC0077022,BR0454,BL001,46033,1345096
REP0129977,20240319,ACC0006660,BR0088,BL001,2292,1306924
REP0129978,20231206,ACC0037849,BR0381,EL001,12648,256801
REP0129979,20250621,ACC0034391,BR0265,HL001,4159,3404042
REP0129980,20230930,ACC0058738,BR0239,VL001,6199,1754258
REP0129981,20240425,ACC0095790,BR0374,EL001,3910,2772838
REP0129982,20250606,ACC0081392,BR0134,EL001,10635,1333033
REP0129983,20231102,ACC0076035,BR0348,PL001,49809,4803504
REP0129984,20250129,ACC0061750,BR0099,VL001,1965,3642175
REP0129985,20231008,ACC0038901,BR0444,HL001,12706,1890466
REP0129986,20230604,ACC0013806,BR0350,PL001,20009,4529498
REP0129987,20230323,ACC0080619,BR0234,BL001,35698,2982321
REP0129988,20230118,ACC0090267,BR0499,BL001,11934,3869657
REP0129989,20230319,ACC0010154,BR0326,VL001,16916,690386
REP0129990,20240126,ACC0071014,BR0195,VL001,5797,3914795
REP0129991,20250705,ACC0081031,BR0263,BL001,11495,4616855
REP0129992,20230211,ACC0071668,BR0412,HL001,27397,4580715
REP0129993,20230707,ACC0069773,BR0145,HL001,49794,765507
REP0129994,20231229,ACC0012889,BR0370,PL001,17134,3663619
REP0129995,20230820,ACC0062162,BR0044,BL001,38957,720256
REP0129996,20250629,ACC0024531,BR0396,HL001,29073,767642
REP0129997,20240711,ACC0024654,BR0259,PL001,11512,3931486
REP0129998,20240215,ACC0015097,BR0425,HL001,40119,820350
REP0129999,20230129,ACC0038499,BR0405,VL001,35898,4515411
REP0130000,20250501,ACC0054828,BR0301,PL001,20951,619021
REP0130001,20240209,ACC0055154,BR0232,BL001,6060,472525
REP0130002,20250809,ACC0075741,BR0207,HL001,20756,430561
REP0130003,20230425,ACC0021811,BR0021,BL001,6108,1058304
REP0130004,20230222,ACC0088687,BR0355,BL001,7139,138234
REP0130005,20240823,ACC0060222,BR0264,PL001,41835,3182970
REP0130006,20250319,ACC0002411,BR0422,BL001,33596,2319368
