BranchID,Year,Month,DepositTarget
BR0441,2024,1,10280819
BR0441,2024,2,5958859
BR0441,2024,3,38406502
BR0441,2024,4,29711291
BR0441,2024,5,47755219
BR0441,2024,6,31916150
BR0441,2024,7,21007638
BR0441,2024,8,49468882
BR0441,2024,9,20053389
BR0441,2024,10,46550329
BR0441,2024,11,36285970
BR0441,2024,12,22064480
BR0441,2025,1,37670478
BR0441,2025,2,8273099
BR0441,2025,3,19277094
BR0441,2025,4,28984402
BR0441,2025,5,41399523
BR0441,2025,6,42533982
BR0441,2025,7,16218212
BR0441,2025,8,38286470
BR0441,2025,9,8177944
BR0441,2025,10,6019072
BR0441,2025,11,47534325
BR0441,2025,12,7434037
BR0442,2023,1,11156604
BR0442,2023,2,44285148
BR0442,2023,3,19732379
BR0442,2023,4,35244384
BR0442,2023,5,33640710
BR0442,2023,6,45255170
BR0442,2023,7,13085874
BR0442,2023,8,39012983
BR0442,2023,9,23911486
BR0442,2023,10,23262662
BR0442,2023,11,38523562
BR0442,2023,12,36087340
BR0442,2024,1,13268838
BR0442,2024,2,21573975
BR0442,2024,3,44572085
BR0442,2024,4,31113150
BR0442,2024,5,43480045
BR0442,2024,6,44217205
BR0442,2024,7,25810304
BR0442,2024,8,39666589
BR0442,2024,9,6306949
BR0442,2024,10,46177682
BR0442,2024,11,16175862
BR0442,2024,12,19669893
BR0442,2025,1,49788024
BR0442,2025,2,36097137
BR0442,2025,3,8127084
BR0442,2025,4,21531086
BR0442,2025,5,26633565
BR0442,2025,6,44277244
BR0442,2025,7,35647220
BR0442,2025,8,43321831
BR0442,2025,9,21468213
BR0442,2025,10,48442058
BR0442,2025,11,29376305
BR0442,2025,12,46439865
BR0443,2023,1,44094880
BR0443,2023,2,38374324
BR0443,2023,3,26200656
BR0443,2023,4,32501602
BR0443,2023,5,26193921
BR0443,2023,6,28480509
BR0443,2023,7,37827641
BR0443,2023,8,15599036
BR0443,2023,9,47797024
BR0443,2023,10,48462242
BR0443,2023,11,25163614
BR0443,2023,12,49626000
BR0443,2024,1,30994079
BR0443,2024,2,39113939
BR0443,2024,3,45054208
BR0443,2024,4,12752895
BR0443,2024,5,21655726
BR0443,2024,6,48520382
BR0443,2024,7,6147464
BR0443,2024,8,29405637
BR0443,2024,9,35862940
BR0443,2024,10,29087507
BR0443,2024,11,12813439
BR0443,2024,12,6414648
BR0443,2025,1,11692404
BR0443,2025,2,33542103
BR0443,2025,3,47649441
BR0443,2025,4,13428627
BR0443,2025,5,41453013
BR0443,2025,6,13401913
BR0443,2025,7,22426642
BR0443,2025,8,43516535
BR0443,2025,9,32320767
BR0443,2025,10,46480762
BR0443,2025,11,5186270
BR0443,2025,12,22672273
BR0444,2023,1,38632582
BR0444,2023,2,15321707
BR0444,2023,3,32087350
BR0444,2023,4,26864259
BR0444,2023,5,26483245
BR0444,2023,6,7327765
BR0444,2023,7,10996438
BR0444,2023,8,18506782
BR0444,2023,9,20035316
BR0444,2023,10,38285874
BR0444,2023,11,31206728
BR0444,2023,12,27378606
BR0444,2024,1,14515545
BR0444,2024,2,10255527
BR0444,2024,3,18842273
BR0444,2024,4,40108771
BR0444,2024,5,26099601
BR0444,2024,6,22030138
BR0444,2024,7,18870304
BR0444,2024,8,27177865
BR0444,2024,9,13398312
BR0444,2024,10,27465343
BR0444,2024,11,29399353
BR0444,2024,12,30452181
BR0444,2025,1,31571171
BR0444,2025,2,35842855
BR0444,2025,3,21114274
BR0444,2025,4,27853574
BR0444,2025,5,49869768
BR0444,2025,6,24050914
BR0444,2025,7,18896326
BR0444,2025,8,36752570
BR0444,2025,9,7588964
BR0444,2025,10,31500805
BR0444,2025,11,26208511
BR0444,2025,12,24014790
BR0445,2023,1,7353896
BR0445,2023,2,35869725
BR0445,2023,3,44963301
BR0445,2023,4,19112960
BR0445,2023,5,43901786
BR0445,2023,6,36232219
BR0445,2023,7,47664032
BR0445,2023,8,31804683
BR0445,2023,9,20204810
BR0445,2023,10,19786783
BR0445,2023,11,17335932
BR0445,2023,12,45273971
BR0445,2024,1,49856222
BR0445,2024,2,16585870
BR0445,2024,3,27077029
BR0445,2024,4,41815386
BR0445,2024,5,32495055
BR0445,2024,6,24674438
BR0445,2024,7,9266828
BR0445,2024,8,22527250
BR0445,2024,9,39466571
BR0445,2024,10,10051692
BR0445,2024,11,5304503
BR0445,2024,12,35656351
BR0445,2025,1,16405697
BR0445,2025,2,43728382
BR0445,2025,3,22845772
BR0445,2025,4,15751899
BR0445,2025,5,19232030
BR0445,2025,6,39431338
BR0445,2025,7,42454677
BR0445,2025,8,33110297
BR0445,2025,9,39177643
BR0445,2025,10,22821116
BR0445,2025,11,16507792
BR0445,2025,12,15224500
BR0446,2023,1,36270298
BR0446,2023,2,9812659
BR0446,2023,3,35046633
BR0446,2023,4,30288629
BR0446,2023,5,44134195
BR0446,2023,6,17496153
BR0446,2023,7,5841967
BR0446,2023,8,30729994
BR0446,2023,9,12669091
BR0446,2023,10,41432514
BR0446,2023,11,18020713
BR0446,2023,12,14130315
BR0446,2024,1,26511943
BR0446,2024,2,40358039
BR0446,2024,3,18446603
BR0446,2024,4,17871385
BR0446,2024,5,37389428
BR0446,2024,6,42672003
BR0446,2024,7,28235087
BR0446,2024,8,7309447
BR0446,2024,9,39763443
BR0446,2024,10,28092176
BR0446,2024,11,12618589
BR0446,2024,12,12769407
BR0446,2025,1,20815086
BR0446,2025,2,36818581
BR0446,2025,3,46345450
BR0446,2025,4,28574673
BR0446,2025,5,43399709
BR0446,2025,6,45144017
BR0446,2025,7,47406748
BR0446,2025,8,9210197
BR0446,2025,9,48538994
BR0446,2025,10,8308150
BR0446,2025,11,40266954
BR0446,2025,12,34967302
BR0447,2023,1,45616454
BR0447,2023,2,27093577
BR0447,2023,3,42377743
BR0447,2023,4,33802770
BR0447,2023,5,20384966
BR0447,2023,6,40226339
BR0447,2023,7,28109396
BR0447,2023,8,16535650
BR0447,2023,9,48351379
BR0447,2023,10,31632689
BR0447,2023,11,31887889
BR0447,2023,12,40497602
BR0447,2024,1,32730723
BR0447,2024,2,20330496
BR0447,2024,3,40061814
BR0447,2024,4,47207270
BR0447,2024,5,38219556
BR0447,2024,6,37169016
BR0447,2024,7,22189442
BR0447,2024,8,5190402
BR0447,2024,9,8912665
BR0447,2024,10,49627431
BR0447,2024,11,19005535
BR0447,2024,12,43674107
BR0447,2025,1,22220949
BR0447,2025,2,36325703
BR0447,2025,3,39984342
BR0447,2025,4,22831448
BR0447,2025,5,12516421
BR0447,2025,6,9868732
BR0447,2025,7,33109443
BR0447,2025,8,35026447
BR0447,2025,9,26670987
BR0447,2025,10,30745105
BR0447,2025,11,12846488
BR0447,2025,12,45027309
BR0448,2023,1,45636085
BR0448,2023,2,15193334
BR0448,2023,3,29023071
BR0448,2023,4,31379017
BR0448,2023,5,15238187
BR0448,2023,6,13036989
BR0448,2023,7,18751076
BR0448,2023,8,39057790
BR0448,2023,9,47764304
BR0448,2023,10,26190353
BR0448,2023,11,13696880
BR0448,2023,12,33879972
BR0448,2024,1,8646665
BR0448,2024,2,47340415
BR0448,2024,3,22544961
BR0448,2024,4,24129703
BR0448,2024,5,42738647
BR0448,2024,6,32200262
BR0448,2024,7,5833764
BR0448,2024,8,28147515
BR0448,2024,9,35181005
BR0448,2024,10,48587832
BR0448,2024,11,14991890
BR0448,2024,12,45356522
BR0448,2025,1,19776547
BR0448,2025,2,48006216
BR0448,2025,3,49905963
BR0448,2025,4,47990487
BR0448,2025,5,41569247
BR0448,2025,6,20252376
BR0448,2025,7,45443311
BR0448,2025,8,48669436
BR0448,2025,9,25840724
BR0448,2025,10,12207466
BR0448,2025,11,42434116
BR0448,2025,12,33550360
BR0449,2023,1,19927159
BR0449,2023,2,41217174
BR0449,2023,3,19849472
BR0449,2023,4,34381015
BR0449,2023,5,27374102
BR0449,2023,6,25077587
BR0449,2023,7,17866410
BR0449,2023,8,43733758
BR0449,2023,9,29869828
BR0449,2023,10,26628423
BR0449,2023,11,24709593
BR0449,2023,12,45143366
BR0449,2024,1,46445847
BR0449,2024,2,11778455
BR0449,2024,3,8827922
BR0449,2024,4,25806161
BR0449,2024,5,12088306
BR0449,2024,6,12503287
BR0449,2024,7,40248461
BR0449,2024,8,38122653
BR0449,2024,9,13762914
BR0449,2024,10,40418082
BR0449,2024,11,24051297
BR0449,2024,12,26198555
BR0449,2025,1,13292131
BR0449,2025,2,34853734
BR0449,2025,3,9667222
BR0449,2025,4,22360486
BR0449,2025,5,22471536
BR0449,2025,6,6986396
BR0449,2025,7,40804489
BR0449,2025,8,20787073
BR0449,2025,9,7637740
BR0449,2025,10,6902758
BR0449,2025,11,37429833
BR0449,2025,12,12744441
BR0450,2023,1,40937939
BR0450,2023,2,21600461
BR0450,2023,3,45273355
BR0450,2023,4,11138873
BR0450,2023,5,20613910
BR0450,2023,6,33996665
BR0450,2023,7,6389589
BR0450,2023,8,30283721
BR0450,2023,9,46630073
BR0450,2023,10,39095383
BR0450,2023,11,30820265
BR0450,2023,12,29836801
BR0450,2024,1,38392346
BR0450,2024,2,23853251
BR0450,2024,3,36004685
BR0450,2024,4,15688475
BR0450,2024,5,45482884
BR0450,2024,6,10112249
BR0450,2024,7,32652334
BR0450,2024,8,41332836
BR0450,2024,9,40221036
BR0450,2024,10,21756709
BR0450,2024,11,17590754
BR0450,2024,12,34781068
BR0450,2025,1,40597836
BR0450,2025,2,15903244
BR0450,2025,3,10327362
BR0450,2025,4,25263233
BR0450,2025,5,26121918
BR0450,2025,6,49903765
BR0450,2025,7,6451328
BR0450,2025,8,15153258
BR0450,2025,9,47273055
BR0450,2025,10,40094923
BR0450,2025,11,38640894
BR0450,2025,12,13976564
BR0451,2023,1,10485650
BR0451,2023,2,7118650
BR0451,2023,3,19186111
BR0451,2023,4,13631000
BR0451,2023,5,18552626
BR0451,2023,6,23944555
BR0451,2023,7,28705065
BR0451,2023,8,9693733
BR0451,2023,9,47898402
BR0451,2023,10,6707123
BR0451,2023,11,7480252
BR0451,2023,12,5930133
BR0451,2024,1,14288340
BR0451,2024,2,31789424
BR0451,2024,3,12083766
BR0451,2024,4,47486953
BR0451,2024,5,28339875
BR0451,2024,6,36618272
BR0451,2024,7,35140229
BR0451,2024,8,26884166
BR0451,2024,9,5559099
BR0451,2024,10,15927100
BR0451,2024,11,5709065
BR0451,2024,12,41564314
BR0451,2025,1,31126935
BR0451,2025,2,39725542
BR0451,2025,3,10070506
BR0451,2025,4,7985806
BR0451,2025,5,49132634
BR0451,2025,6,48082166
BR0451,2025,7,47950506
BR0451,2025,8,46673813
BR0451,2025,9,33058618
BR0451,2025,10,13554151
BR0451,2025,11,23496276
BR0451,2025,12,36954855
BR0452,2023,1,20336768
BR0452,2023,2,42492966
BR0452,2023,3,47826369
BR0452,2023,4,46935369
BR0452,2023,5,35850980
BR0452,2023,6,29033222
BR0452,2023,7,47747191
BR0452,2023,8,5786126
BR0452,2023,9,19672601
BR0452,2023,10,22916375
BR0452,2023,11,17498105
BR0452,2023,12,40370568
BR0452,2024,1,11126067
BR0452,2024,2,8633795
BR0452,2024,3,6036365
BR0452,2024,4,9932867
BR0452,2024,5,12507842
BR0452,2024,6,39310681
BR0452,2024,7,19068897
BR0452,2024,8,14294092
BR0452,2024,9,30549716
BR0452,2024,10,42599207
BR0452,2024,11,41162621
BR0452,2024,12,20960860
BR0452,2025,1,25064860
BR0452,2025,2,40342839
BR0452,2025,3,20006991
BR0452,2025,4,40169873
BR0452,2025,5,22351903
BR0452,2025,6,5828304
BR0452,2025,7,33046312
BR0452,2025,8,48928499
BR0452,2025,9,45098886
BR0452,2025,10,28526007
BR0452,2025,11,11208231
BR0452,2025,12,36477977
BR0453,2023,1,44310430
BR0453,2023,2,44760620
BR0453,2023,3,33510956
BR0453,2023,4,41873250
BR0453,2023,5,43056745
BR0453,2023,6,6287820
BR0453,2023,7,37067425
BR0453,2023,8,34944197
BR0453,2023,9,6941051
BR0453,2023,10,17932073
BR0453,2023,11,26751539
BR0453,2023,12,21405026
BR0453,2024,1,37398306
BR0453,2024,2,44256423
BR0453,2024,3,5776859
BR0453,2024,4,49202664
BR0453,2024,5,34497762
BR0453,2024,6,23542386
BR0453,2024,7,12781958
BR0453,2024,8,25046563
BR0453,2024,9,22949230
BR0453,2024,10,45100725
BR0453,2024,11,21816553
BR0453,2024,12,38731134
BR0453,2025,1,12677297
BR0453,2025,2,19938154
BR0453,2025,3,44449057
BR0453,2025,4,37641714
BR0453,2025,5,8598190
BR0453,2025,6,27237276
BR0453,2025,7,24959771
BR0453,2025,8,40856625
BR0453,2025,9,15335384
BR0453,2025,10,33542124
BR0453,2025,11,43233269
BR0453,2025,12,24465545
BR0454,2023,1,9432168
BR0454,2023,2,46138843
BR0454,2023,3,33609291
BR0454,2023,4,46031841
BR0454,2023,5,17726439
BR0454,2023,6,35215989
BR0454,2023,7,43051532
BR0454,2023,8,33466883
BR0454,2023,9,10170620
BR0454,2023,10,46385823
BR0454,2023,11,39945676
BR0454,2023,12,33145904
BR0454,2024,1,35457990
BR0454,2024,2,13116796
BR0454,2024,3,30013098
BR0454,2024,4,16989310
BR0454,2024,5,42254666
BR0454,2024,6,44270899
BR0454,2024,7,45460165
BR0454,2024,8,30787451
BR0454,2024,9,28494279
BR0454,2024,10,13738200
BR0454,2024,11,48974828
BR0454,2024,12,8428391
BR0454,2025,1,34926956
BR0454,2025,2,44870357
BR0454,2025,3,34591600
BR0454,2025,4,30423178
BR0454,2025,5,23756458
BR0454,2025,6,24506420
BR0454,2025,7,47004450
BR0454,2025,8,19602264
BR0454,2025,9,18080193
BR0454,2025,10,13204772
BR0454,2025,11,48597885
BR0454,2025,12,29700303
BR0455,2023,1,40661982
BR0455,2023,2,30111502
BR0455,2023,3,47754282
BR0455,2023,4,49514081
BR0455,2023,5,39795693
BR0455,2023,6,31848823
BR0455,2023,7,5703141
BR0455,2023,8,49335039
BR0455,2023,9,29382730
BR0455,2023,10,47211929
BR0455,2023,11,39974100
BR0455,2023,12,12525917
BR0455,2024,1,47248939
BR0455,2024,2,18385568
BR0455,2024,3,49129930
BR0455,2024,4,19761069
BR0455,2024,5,48833384
BR0455,2024,6,28521110
BR0455,2024,7,7365093
BR0455,2024,8,39732211
BR0455,2024,9,13694540
BR0455,2024,10,38705184
BR0455,2024,11,22297840
BR0455,2024,12,37856643
BR0455,2025,1,5615798
BR0455,2025,2,35433546
BR0455,2025,3,38157511
BR0455,2025,4,22406553
BR0455,2025,5,41429101
BR0455,2025,6,39139777
BR0455,2025,7,13091441
BR0455,2025,8,9274970
BR0455,2025,9,32711238
BR0455,2025,10,44915730
BR0455,2025,11,27767268
BR0455,2025,12,20179961
BR0456,2023,1,20577440
BR0456,2023,2,20262557
BR0456,2023,3,37648864
BR0456,2023,4,40508157
BR0456,2023,5,15412538
BR0456,2023,6,24664081
BR0456,2023,7,37893594
BR0456,2023,8,29474984
BR0456,2023,9,20134054
BR0456,2023,10,29585776
BR0456,2023,11,21918877
BR0456,2023,12,14051932
BR0456,2024,1,34136953
BR0456,2024,2,16365388
BR0456,2024,3,29134073
BR0456,2024,4,18136167
BR0456,2024,5,12304847
BR0456,2024,6,39214310
BR0456,2024,7,5854929
BR0456,2024,8,24111024
BR0456,2024,9,11372992
BR0456,2024,10,29703541
BR0456,2024,11,42003026
BR0456,2024,12,17379780
BR0456,2025,1,23013683
BR0456,2025,2,34556698
BR0456,2025,3,34225890
BR0456,2025,4,36128615
BR0456,2025,5,5560790
BR0456,2025,6,43666281
BR0456,2025,7,21019264
BR0456,2025,8,41425250
BR0456,2025,9,20019696
BR0456,2025,10,20988825
BR0456,2025,11,27385043
BR0456,2025,12,13923282
BR0457,2023,1,45939584
BR0457,2023,2,43592759
BR0457,2023,3,15465646
BR0457,2023,4,29176424
BR0457,2023,5,26418505
BR0457,2023,6,22642601
BR0457,2023,7,49851985
BR0457,2023,8,20760347
BR0457,2023,9,11923502
BR0457,2023,10,6645848
BR0457,2023,11,25070519
BR0457,2023,12,8043726
BR0457,2024,1,26279711
BR0457,2024,2,5462058
BR0457,2024,3,20996072
BR0457,2024,4,38691998
BR0457,2024,5,39066404
BR0457,2024,6,15618103
BR0457,2024,7,26873071
BR0457,2024,8,49649594
BR0457,2024,9,18914334
BR0457,2024,10,37091354
BR0457,2024,11,8786268
BR0457,2024,12,16372332
BR0457,2025,1,18487759
BR0457,2025,2,25945406
BR0457,2025,3,47486476
BR0457,2025,4,11333821
BR0457,2025,5,15985769
BR0457,2025,6,15091513
BR0457,2025,7,18702635
BR0457,2025,8,42816273
BR0457,2025,9,13863157
BR0457,2025,10,26070339
BR0457,2025,11,41763343
BR0457,2025,12,30143925
BR0458,2023,1,31425922
BR0458,2023,2,40450567
BR0458,2023,3,12903590
BR0458,2023,4,9961112
BR0458,2023,5,36548608
BR0458,2023,6,10879768
BR0458,2023,7,12862981
BR0458,2023,8,26950645
BR0458,2023,9,35776507
BR0458,2023,10,16721263
BR0458,2023,11,39365299
BR0458,2023,12,17324601
BR0458,2024,1,35125774
BR0458,2024,2,47400230
BR0458,2024,3,31762162
BR0458,2024,4,37564637
BR0458,2024,5,33411380
BR0458,2024,6,35987224
BR0458,2024,7,47348855
BR0458,2024,8,18678153
BR0458,2024,9,44558516
BR0458,2024,10,26129365
BR0458,2024,11,25829269
BR0458,2024,12,27761296
BR0458,2025,1,21801666
BR0458,2025,2,5991833
BR0458,2025,3,11098407
BR0458,2025,4,18380275
BR0458,2025,5,30928547
BR0458,2025,6,22894798
BR0458,2025,7,11604760
BR0458,2025,8,7223473
BR0458,2025,9,44199208
BR0458,2025,10,46267521
BR0458,2025,11,48771631
BR0458,2025,12,17903318
BR0459,2023,1,18638760
BR0459,2023,2,26497678
BR0459,2023,3,17184941
BR0459,2023,4,15586366
BR0459,2023,5,6001893
BR0459,2023,6,35573087
BR0459,2023,7,8517121
BR0459,2023,8,18421586
BR0459,2023,9,10168734
BR0459,2023,10,14585508
BR0459,2023,11,45046577
BR0459,2023,12,49323826
BR0459,2024,1,11388969
BR0459,2024,2,21214966
BR0459,2024,3,24199680
BR0459,2024,4,14716485
BR0459,2024,5,27022442
BR0459,2024,6,39427899
BR0459,2024,7,7542274
BR0459,2024,8,42314556
BR0459,2024,9,26853865
BR0459,2024,10,13291392
BR0459,2024,11,30367660
BR0459,2024,12,11145115
BR0459,2025,1,16069992
BR0459,2025,2,47384653
BR0459,2025,3,10437143
BR0459,2025,4,20630910
BR0459,2025,5,40890571
BR0459,2025,6,25095069
BR0459,2025,7,15314418
BR0459,2025,8,29251581
BR0459,2025,9,27603658
BR0459,2025,10,39338702
BR0459,2025,11,40964337
BR0459,2025,12,48395250
BR0460,2023,1,27317195
BR0460,2023,2,40910923
BR0460,2023,3,36473573
BR0460,2023,4,9972463
BR0460,2023,5,41754403
BR0460,2023,6,33261211
BR0460,2023,7,34835081
BR0460,2023,8,22117876
BR0460,2023,9,25478995
BR0460,2023,10,32882290
BR0460,2023,11,9992272
BR0460,2023,12,29589242
BR0460,2024,1,19942383
BR0460,2024,2,38545578
BR0460,2024,3,47144911
BR0460,2024,4,10863236
BR0460,2024,5,42527120
BR0460,2024,6,30318829
BR0460,2024,7,25046994
BR0460,2024,8,39288413
BR0460,2024,9,8708426
BR0460,2024,10,38227583
BR0460,2024,11,37360392
BR0460,2024,12,12762000
BR0460,2025,1,27137048
BR0460,2025,2,33596707
BR0460,2025,3,41118416
BR0460,2025,4,42730710
BR0460,2025,5,46820189
BR0460,2025,6,39883001
BR0460,2025,7,26303338
BR0460,2025,8,34663350
BR0460,2025,9,25966388
BR0460,2025,10,40387744
BR0460,2025,11,43334812
BR0460,2025,12,7225902
BR0461,2023,1,8249568
BR0461,2023,2,14987497
BR0461,2023,3,41917453
BR0461,2023,4,26576522
BR0461,2023,5,19410094
BR0461,2023,6,13517068
BR0461,2023,7,43999185
BR0461,2023,8,16794048
BR0461,2023,9,5197587
BR0461,2023,10,15271842
BR0461,2023,11,19946320
BR0461,2023,12,18020907
BR0461,2024,1,42075067
BR0461,2024,2,26373623
BR0461,2024,3,37557969
BR0461,2024,4,7511588
BR0461,2024,5,27525413
BR0461,2024,6,15828839
BR0461,2024,7,13017758
BR0461,2024,8,22948293
BR0461,2024,9,8907238
BR0461,2024,10,22732940
BR0461,2024,11,38457291
BR0461,2024,12,38501222
BR0461,2025,1,9135054
BR0461,2025,2,33639512
BR0461,2025,3,38250231
BR0461,2025,4,44028884
BR0461,2025,5,27606161
BR0461,2025,6,34052483
BR0461,2025,7,9317310
BR0461,2025,8,6141454
BR0461,2025,9,49069883
BR0461,2025,10,8140387
BR0461,2025,11,49073436
BR0461,2025,12,38891894
BR0462,2023,1,18553014
BR0462,2023,2,47561307
BR0462,2023,3,15373607
BR0462,2023,4,18805936
BR0462,2023,5,21485152
BR0462,2023,6,35991514
BR0462,2023,7,8534216
BR0462,2023,8,33391012
BR0462,2023,9,47221750
BR0462,2023,10,16995567
BR0462,2023,11,43714487
BR0462,2023,12,31590904
BR0462,2024,1,28393039
BR0462,2024,2,9252670
BR0462,2024,3,41895692
BR0462,2024,4,26395196
BR0462,2024,5,26594950
BR0462,2024,6,41362187
BR0462,2024,7,31810306
BR0462,2024,8,39509988
BR0462,2024,9,16789309
BR0462,2024,10,14674802
BR0462,2024,11,11971751
BR0462,2024,12,30359360
BR0462,2025,1,18346064
BR0462,2025,2,13234454
BR0462,2025,3,28379606
BR0462,2025,4,5997816
BR0462,2025,5,25813704
BR0462,2025,6,32624407
BR0462,2025,7,9348768
BR0462,2025,8,33975427
BR0462,2025,9,17880789
BR0462,2025,10,40497944
BR0462,2025,11,38845767
BR0462,2025,12,34171871
BR0463,2023,1,15222085
BR0463,2023,2,8624468
BR0463,2023,3,33861212
BR0463,2023,4,16238874
BR0463,2023,5,32194702
BR0463,2023,6,36006500
BR0463,2023,7,38957172
BR0463,2023,8,6297758
BR0463,2023,9,16820096
BR0463,2023,10,7634625
BR0463,2023,11,41398268
BR0463,2023,12,10307461
BR0463,2024,1,13807760
BR0463,2024,2,36893496
BR0463,2024,3,33300019
BR0463,2024,4,21717071
BR0463,2024,5,47315277
BR0463,2024,6,49820242
BR0463,2024,7,12269288
BR0463,2024,8,41969576
BR0463,2024,9,24708164
BR0463,2024,10,14984454
BR0463,2024,11,8608698
BR0463,2024,12,37122196
BR0463,2025,1,16264305
BR0463,2025,2,13666070
BR0463,2025,3,15540247
BR0463,2025,4,33335260
BR0463,2025,5,36101956
BR0463,2025,6,14893115
BR0463,2025,7,5886243
BR0463,2025,8,38265640
BR0463,2025,9,8524122
BR0463,2025,10,29666822
BR0463,2025,11,49242025
BR0463,2025,12,40847407
BR0464,2023,1,45038406
BR0464,2023,2,20219957
BR0464,2023,3,38395860
BR0464,2023,4,43236247
BR0464,2023,5,23011708
BR0464,2023,6,36031076
BR0464,2023,7,21813661
BR0464,2023,8,8655232
BR0464,2023,9,32000912
BR0464,2023,10,36624752
BR0464,2023,11,19587233
BR0464,2023,12,27980717
BR0464,2024,1,37878181
BR0464,2024,2,42593926
BR0464,2024,3,27503411
BR0464,2024,4,26153696
BR0464,2024,5,16732339
BR0464,2024,6,12873888
BR0464,2024,7,16266627
BR0464,2024,8,11872509
BR0464,2024,9,19195527
BR0464,2024,10,11554624
BR0464,2024,11,41275868
BR0464,2024,12,9646592
BR0464,2025,1,10971908
BR0464,2025,2,11810779
BR0464,2025,3,29019879
BR0464,2025,4,19690549
BR0464,2025,5,27935770
BR0464,2025,6,28617342
BR0464,2025,7,30228384
BR0464,2025,8,29741296
BR0464,2025,9,21681786
BR0464,2025,10,15171687
BR0464,2025,11,37500108
BR0464,2025,12,20275595
BR0465,2023,1,16912146
BR0465,2023,2,34594341
BR0465,2023,3,22491228
BR0465,2023,4,45860243
BR0465,2023,5,14811822
BR0465,2023,6,39364367
BR0465,2023,7,42009370
BR0465,2023,8,26707235
BR0465,2023,9,43933814
BR0465,2023,10,28821089
BR0465,2023,11,26140243
BR0465,2023,12,32804643
BR0465,2024,1,41836851
BR0465,2024,2,40635846
BR0465,2024,3,16296913
BR0465,2024,4,15243314
BR0465,2024,5,26931934
BR0465,2024,6,11143731
BR0465,2024,7,20691207
BR0465,2024,8,31364990
BR0465,2024,9,46442250
BR0465,2024,10,39512271
BR0465,2024,11,6047487
BR0465,2024,12,33601901
BR0465,2025,1,20219813
BR0465,2025,2,29923360
BR0465,2025,3,36829697
BR0465,2025,4,15131844
BR0465,2025,5,25233143
BR0465,2025,6,37894047
BR0465,2025,7,30557399
BR0465,2025,8,19051748
BR0465,2025,9,26704494
BR0465,2025,10,14817814
BR0465,2025,11,30069523
BR0465,2025,12,44803046
BR0466,2023,1,29708989
BR0466,2023,2,6454777
BR0466,2023,3,39258194
BR0466,2023,4,21937382
BR0466,2023,5,25257237
BR0466,2023,6,48458534
BR0466,2023,7,40930030
BR0466,2023,8,35979764
BR0466,2023,9,47888344
BR0466,2023,10,12732352
BR0466,2023,11,7601851
BR0466,2023,12,42271769
BR0466,2024,1,33537802
BR0466,2024,2,41681432
BR0466,2024,3,18261777
BR0466,2024,4,36368157
BR0466,2024,5,24737697
BR0466,2024,6,37790207
BR0466,2024,7,49615369
BR0466,2024,8,23124169
BR0466,2024,9,48985128
BR0466,2024,10,31727224
BR0466,2024,11,6150774
BR0466,2024,12,46224309
BR0466,2025,1,20387922
BR0466,2025,2,27086104
BR0466,2025,3,38817936
BR0466,2025,4,21969746
BR0466,2025,5,34128751
BR0466,2025,6,48322096
BR0466,2025,7,6297521
BR0466,2025,8,47412731
BR0466,2025,9,19341322
BR0466,2025,10,12371617
BR0466,2025,11,10039221
BR0466,2025,12,27812978
BR0467,2023,1,8702166
BR0467,2023,2,19078009
BR0467,2023,3,42036005
BR0467,2023,4,48362896
BR0467,2023,5,43175400
BR0467,2023,6,16969681
BR0467,2023,7,40538403
BR0467,2023,8,15084858
BR0467,2023,9,40909667
BR0467,2023,10,26053710
BR0467,2023,11,36478074
BR0467,2023,12,28666874
BR0467,2024,1,34251744
BR0467,2024,2,22881910
BR0467,2024,3,18533161
BR0467,2024,4,10392695
BR0467,2024,5,41088566
BR0467,2024,6,44112076
BR0467,2024,7,33400634
BR0467,2024,8,48527692
BR0467,2024,9,21650911
BR0467,2024,10,8203148
BR0467,2024,11,46599685
BR0467,2024,12,10500591
BR0467,2025,1,17532218
BR0467,2025,2,40861454
BR0467,2025,3,24555532
BR0467,2025,4,13634075
BR0467,2025,5,41023323
BR0467,2025,6,22217211
BR0467,2025,7,23167719
BR0467,2025,8,36385746
BR0467,2025,9,18039641
BR0467,2025,10,15603294
BR0467,2025,11,31923925
BR0467,2025,12,45382235
BR0468,2023,1,44316928
BR0468,2023,2,37771501
BR0468,2023,3,22973776
BR0468,2023,4,8507759
BR0468,2023,5,28388580
BR0468,2023,6,37687294
BR0468,2023,7,31909877
BR0468,2023,8,7198738
BR0468,2023,9,31666377
BR0468,2023,10,43929864
BR0468,2023,11,30389288
BR0468,2023,12,46606523
BR0468,2024,1,23453105
BR0468,2024,2,14426164
BR0468,2024,3,7379832
BR0468,2024,4,48644240
BR0468,2024,5,25610761
BR0468,2024,6,39783780
BR0468,2024,7,22424515
BR0468,2024,8,33919311
BR0468,2024,9,6432356
BR0468,2024,10,47606190
BR0468,2024,11,38735136
BR0468,2024,12,25288747
BR0468,2025,1,15860335
BR0468,2025,2,22981330
BR0468,2025,3,13369910
BR0468,2025,4,42487580
BR0468,2025,5,47640333
BR0468,2025,6,49716368
BR0468,2025,7,47517270
BR0468,2025,8,35436662
BR0468,2025,9,25450045
BR0468,2025,10,28995046
BR0468,2025,11,36655862
BR0468,2025,12,30287636
BR0469,2023,1,44122330
BR0469,2023,2,22069442
